Price,Close,High,Low,Open,Volume
Ticker,KHC,KHC,KHC,KHC,KHC
Date,,,,,
2019-01-01,35.27022171020508,35.299574739204914,31.032069850564927,31.37332365848031,137561900
2019-02-01,24.357440948486328,35.71054901710365,23.352027587124542,35.32893163333637,375185700
2019-03-01,23.96114730834961,24.621636641488173,23.139202320902196,24.51889404296834,241950300
2019-04-01,24.69474220275879,25.09591815107032,23.7883759539318,24.36785452795609,153245600
2019-05-01,20.541805267333984,24.939906186956946,20.029188384856013,24.66502567654982,200756800
2019-06-01,23.386484146118164,23.733061497244055,20.847422648870854,20.854957126554634,223225900
2019-07-01,24.117305755615234,24.403610111371183,22.77620056798871,23.55223439463258,134449600
2019-08-01,19.227550506591797,25.051569078231935,18.730286393236398,24.18512268227321,240703100
2019-09-01,21.379711151123047,22.77645322766378,19.301818895984393,19.45488704072744,168947500
2019-10-01,24.743371963500977,24.84516144502636,19.875821729306484,21.37588454535251,157031200
2019-11-01,23.342802047729492,25.585241953418187,23.082587088448935,24.582648420992417,141479900
2019-12-01,24.889272689819336,25.0325797091073,23.49491483622917,23.62660416444301,122053300
2020-01-01,22.619569778442383,25.113917521884737,22.49175301047111,25.01321608805376,124873200
2020-02-01,19.187902450561523,23.665336874942078,18.59917374710208,22.619570280225545,230006400
2020-03-01,19.16465950012207,21.209715678425166,15.485106813470388,19.172406104132445,269491300
2020-04-01,23.898954391479492,24.454469098536197,18.406844397496073,18.92690065504182,158549700
2020-05-01,24.00926971435547,24.53720581225127,22.157554963289872,23.63104724202124,115313000
2020-06-01,25.456331253051758,27.140648453091785,24.20307214161983,24.346758171155866,151523900
2020-07-01,27.443981170654297,28.633378263359155,24.873601585866666,25.48825770592885,135221200
2020-08-01,27.970834732055664,29.031713678069874,27.340213029172197,27.51902123410965,101549000
2020-09-01,24.181652069091797,28.299394490210567,23.060979480632984,28.057174891319338,157907600
2020-10-01,24.69838523864746,26.539257677804873,23.58417151389952,24.22201874676159,125795000
2020-11-01,26.595779418945312,27.338589705589055,23.846580869115094,25.061719852163343,137611100
2020-12-01,28.319351196289062,28.932147315467425,26.75876387078852,26.938518396470357,104333000
2021-01-01,27.379730224609375,28.838184916375422,25.819144401037633,28.262158164253883,130070500
2021-02-01,29.72469711303711,32.04515180952257,26.742421504640742,27.338876002951586,172728500
2021-03-01,32.682464599609375,33.66947518012603,29.871773766106344,30.05152520195115,172220300
2021-04-01,34.08151626586914,34.651053657445374,32.49753674077568,33.07615504189533,128917100
2021-05-01,35.9799690246582,37.102537954749394,34.26309815540823,34.27135409829634,92313400
2021-06-01,33.96809387207031,36.929265713565194,33.12680601470307,36.41699730275171,101728800
2021-07-01,32.0439567565918,34.08887091768987,31.96482457797372,34.08887091768987,89400400
2021-08-01,29.97821617126465,32.58121481439205,29.603383731156587,32.148075458877024,113234400
2021-09-01,31.013019561767578,31.83003930869694,29.80012695043706,30.42341778191354,121865300
2021-10-01,30.229684829711914,31.80897321142356,29.976999331252138,31.18147019408319,100208800
2021-11-01,28.309276580810547,32.17537540455032,28.22083680014862,30.221269131551715,169101500
2021-12-01,30.579587936401367,31.039556965046998,27.926232401582038,28.92709565973528,166114200
2022-01-01,30.494409561157227,32.470583370750255,29.983331360156118,30.536998869681327,137246600
