Price,Close,High,Low,Open,Volume
Ticker,BG,BG,BG,BG,BG
Date,,,,,
2019-01-01,45.1380729675293,46.998676687643204,41.96603201710792,43.58073852066531,36627800
2019-02-01,43.50697326660156,45.35937875201327,40.072641730866664,45.28561021211958,32722100
2019-03-01,43.913753509521484,44.26129192461948,41.290679851763855,43.97167605261418,41223700
2019-04-01,43.36762619018555,44.650201799871105,39.106161933298516,44.12062243766871,32822700
2019-05-01,43.26833724975586,44.782603265280535,41.07554402492255,43.260060795442214,31411800
2019-06-01,46.53489685058594,48.60645536403121,43.360734663636556,43.678151838263354,31229000
2019-07-01,48.80692672729492,49.592113170182536,46.042062896220294,47.01101766706771,19352700
2019-08-01,44.61369323730469,49.826004068211255,43.15190774042519,49.06587573729149,23364400
2019-09-01,47.72995376586914,48.94385788539667,44.36643527141027,44.973384115431756,18700500
2019-10-01,45.521331787109375,48.33691058553436,43.91965401200664,47.94070537242374,20473700
2019-11-01,44.99869155883789,47.84798812745717,44.50975707069715,45.647792578054016,16712900
2019-12-01,48.95537567138672,49.287131829248764,44.642539129173535,45.29754629123593,16005900
2020-01-01,44.60000991821289,49.49979974796634,43.307009058068786,49.27012164336803,18420400
2020-02-01,39.93840408325195,48.912847656431225,38.83254904610727,44.82118044949195,25104100
2020-03-01,35.22259521484375,43.18051584558917,24.895327604686155,40.5278756353407,42002700
2020-04-01,34.05509567260742,36.11540031971457,30.98181156415902,33.98642059757796,28920600
2020-05-01,33.4970817565918,34.243940419011246,28.054449748477964,33.55717364467369,38431600
2020-06-01,35.82359313964844,39.072364900944,32.94063327071769,33.87258641274291,34838200
2020-07-01,37.83555603027344,40.66625494799356,33.09740273026603,35.7974526766133,26275900
2020-08-01,39.734310150146484,41.61563645156725,37.548140616625474,38.01847302261618,17752100
2020-09-01,40.23693084716797,43.565060977272694,38.22068124235947,40.078448140145774,22423900
2020-10-01,49.948368072509766,53.267694214187486,39.462116337584675,40.360183651344784,32918300
2020-11-01,51.85017013549805,55.23112892808752,47.54473113153159,50.56470228506222,25883500
2020-12-01,58.22008514404297,59.22326499261954,52.16547742948525,53.23968404502781,23451500
2021-01-01,58.095794677734375,65.24235433187043,55.104000968616916,58.52192139217433,26648400
2021-02-01,67.9855728149414,70.53347379891544,57.74956402905238,58.51304839465657,36827500
2021-03-01,70.83843231201172,73.57295961822263,65.63747770248739,69.3639402481652,29315600
2021-04-01,75.4406509399414,79.39051526416553,68.98860635701008,71.21376199930704,21827500
2021-05-01,77.58537292480469,82.5539802222108,75.42277834895883,75.99470407450661,23903800
2021-06-01,70.229736328125,80.96863739544023,67.22823161440273,79.17133131848848,32835500
2021-07-01,69.76243591308594,72.26967882115339,64.4603882426802,71.06548698870104,28260400
2021-08-01,68.03701782226562,71.81136453680512,65.73646833573524,70.07696397217542,17621200
2021-09-01,73.56855010986328,74.4641810459517,67.19055570830963,68.51139409361413,22229800
2021-10-01,83.80952453613281,84.75039222635031,73.03479319648004,73.89423612682889,19633500
2021-11-01,78.31813049316406,87.74489241081231,77.80246328006858,84.38853116036147,21486200
2021-12-01,84.92664337158203,85.39057620426442,76.52130920062739,80.3237234346672,17765500
2022-01-01,89.9298095703125,90.9031543831969,81.52447633959554,85.07217719202195,20341300
2022-02-01,95.1058349609375,96.15194807937503,88.11048267309944,89.92981949155664,29161800
2022-03-01,101.32793426513672,107.39974580289146,94.14966383022795,95.88708133730907,46276500
2022-04-01,103.4402847290039,117.41276171650394,101.1176325761156,101.99548420470775,37173700
2022-05-01,108.19532775878906,108.75313046450472,97.45992444545055,103.44943512301154,32017700
2022-06-01,83.30506896972656,109.30058123168833,78.53769109239398,109.00663927634605,36435700
2022-07-01,84.81151580810547,89.28494437602112,76.95774450297363,83.20401933111239,29759700
2022-08-01,91.09453582763672,96.02725657610002,84.54513780157298,84.94012296774187,29739500
2022-09-01,76.32283020019531,93.49708634785271,74.32625746133984,90.89968354275204,23276200
2022-10-01,91.23242950439453,95.01298685146021,76.51692640848223,77.12699469052697,27505600
2022-11-01,96.90789794921875,98.16500215527061,89.33755066602052,91.8702427934361,26628600
2022-12-01,92.80493927001953,97.2419440983066,85.99595711113385,96.35826042485482,23863500
2023-01-01,92.18172454833984,95.24204707940552,85.34483710934478,92.972383745256,19819700
2023-02-01,88.83306121826172,96.18155670698174,88.3400621187132,92.15383610244491,21409300
2023-03-01,89.41068267822266,100.14708003484417,83.34513763935261,89.06435188699618,76707600
2023-04-01,87.61349487304688,91.71336177048398,84.60880210686389,90.0191215691677,20745100
2023-05-01,86.71489715576172,93.23910854404829,82.24998166502337,87.73518625922934,26719100
2023-06-01,88.93527221679688,93.23357968115766,84.259926420224,87.4553744690743,31341700
2023-07-01,102.43344116210938,103.57399855710301,89.1991940660455,89.42542567529226,22578200
2023-08-01,107.75919342041016,109.89891532363677,100.98182405507596,101.49083440548574,27289300
2023-09-01,102.64924621582031,109.84654323998022,102.37424967650595,109.32500406651377,21506000
2023-10-01,100.4966812133789,102.66819204530616,93.99161164718718,102.26043961822455,27709900
2023-11-01,104.1854248046875,104.21387147335534,96.826918398592,101.07512306163741,19197500
2023-12-01,96.324951171875,105.38017002659703,95.57115159769704,104.60727540014211,23866700
2024-01-01,84.05413818359375,97.4604379575488,83.83467974940275,96.32495568025246,34961900
2024-02-01,90.04642486572266,90.4853490131501,82.15531225911282,85.08465939074456,39654000
2024-03-01,98.55292510986328,99.6584266507067,85.88293266393774,90.76636083802323,36760500
2024-04-01,97.82233428955078,106.00302915957924,96.80334667485684,98.947058637016,34381300
2024-05-01,103.4267349243164,103.84971119927097,96.41883243459979,97.67813882790675,27604100
2024-06-01,103.31248474121094,105.06387688549172,98.1744397941644,103.62212194855525,26304100
2024-07-01,101.8223648071289,111.1985707869117,99.94518501035974,104.06723649526855,25779900
2024-08-01,98.09703063964844,103.72856253798518,91.37209394554932,102.5383974971495,25936300
2024-09-01,94.174072265625,98.91980895319719,91.7670971525892,97.85761821402873,29914400
2024-10-01,81.87609100341797,96.85390335620845,81.70068369615724,93.79402611210779,38555600
2024-11-01,87.45013427734375,89.80838964902357,80.08304248579906,82.10996965041726,43592800
2024-12-01,76.34886169433594,88.10163873360877,74.9939002869176,87.36524926990437,36183600
