Price,Close,High,Low,Open,Volume
Ticker,IP,IP,IP,IP,IP
Date,,,,,
2019-01-01,33.508018493652344,33.924837534896454,27.919815085632262,28.195340887220706,70192954
2019-02-01,32.37058639526367,34.08024879834126,32.052673870860026,33.621043083491074,54744835
2019-03-01,33.03677749633789,34.07207880967842,31.21607816207055,33.03677749633789,64327717
2019-04-01,33.42232894897461,34.24342927902186,31.187509101117552,33.20812823761017,69102211
2019-05-01,29.609575271606445,33.89357603357492,29.181176633519765,33.415197314693096,64814955
2019-06-01,31.29122543334961,32.6997618343163,29.861017092848307,29.96214311145545,73062211
2019-07-01,31.717391967773438,33.349852007349874,30.222173937912494,31.63793499539289,71224349
2019-08-01,28.24300193786621,31.861860622240787,26.32883265385823,31.832969554279412,78811180
2019-09-01,30.589630126953125,31.789224736326926,27.76619920859256,28.16118458724582,81153812
2019-10-01,31.950138092041016,32.38901227962103,28.03683122103189,30.772489654361976,66479530
2019-11-01,33.89582443237305,34.12988971388817,31.86968367185181,32.176894169680885,47481667
2019-12-01,34.064842224121094,35.241021052326204,33.39168132301682,34.53087371422295,67252310
2020-01-01,30.122039794921875,34.4347014316645,29.619021986763318,34.382919836131386,62662091
2020-02-01,27.34062957763672,33.27330875817819,26.33458819234511,30.329163404564106,56059872
2020-03-01,23.307998657226562,29.282870807817766,19.751526205453928,27.890230776719616,107763849
2020-04-01,25.644041061401367,27.965106006139575,21.83299943429187,22.22234094640601,96058828
2020-05-01,25.494291305541992,27.05914024827411,22.28223652113885,25.232237990004563,60273946
2020-06-01,26.783784866333008,30.61003853397045,24.790784241430703,25.91660296725029,69111927
2020-07-01,26.464296340942383,28.655073965088018,25.05702558778274,26.882673097189045,59708986
2020-08-01,27.59010887145996,29.15712234734922,25.80249410544588,26.791386402297338,56916077
2020-09-01,31.275175094604492,33.25012568436451,27.718721989070133,27.9424457801528,79799279
2020-10-01,33.75157928466797,36.497993428756274,30.202842256655757,31.468045639893806,69041596
2020-11-01,38.17206573486328,40.10844337008701,33.983014328618545,34.36102951231356,62945942
2020-12-01,38.7796745300293,39.466042564073874,37.352347359962046,39.17745593289754,55715300
