Price,Close,High,Low,Open,Volume
Ticker,YUM,YUM,YUM,YUM,YUM
Date,,,,,
2023-03-01,126.47523498535156,126.65717474225272,118.52743954472955,121.27565476846088,30609400
2023-04-01,134.6145477294922,134.94968685780825,125.10591556523251,126.47524170589588,26651900
2023-05-01,123.22909545898438,137.17124554828484,121.52463019105713,134.61454764639396,40972100
2023-06-01,133.2897491455078,135.20418648437072,123.1306700298155,123.50586986083827,41794400
2023-07-01,132.4431610107422,134.09785994037173,127.04615204735603,132.30847689691035,27379100
2023-08-01,124.46790313720703,133.8765899110722,123.40966037962845,132.6932780968343,33655100
2023-09-01,120.75960540771484,127.92167600816727,117.08674755505399,125.58263438095402,29981700
2023-10-01,116.81610870361328,121.18486938977853,111.6644450419997,120.36331127585005,36548000
2023-11-01,121.34918975830078,125.02204742617181,115.53061052255606,117.80197972873822,29196800
2023-12-01,126.88558197021484,128.15773716647197,120.12663142947073,121.9620337389568,32352000
2024-01-01,125.7493667602539,128.80836530051178,123.3312912276873,125.98242428377756,32385100
2024-02-01,134.42140197753906,135.6158663057381,122.10769412719645,125.57456575258071,44333100
2024-03-01,135.3185577392578,138.236720370188,131.19019894884087,134.15716317475332,41796900
2024-04-01,137.85610961914062,139.7592529327963,131.2682955311463,135.22098696237447,44489300
2024-05-01,134.12786865234375,138.50998972584316,130.7022111738194,133.22022154390575,42962100
2024-06-01,129.91261291503906,139.49471118307775,128.74549590837674,134.50260269397162,41174700
2024-07-01,130.27549743652344,131.45241678606462,122.36069498178142,130.0106857191407,41488400
2024-08-01,132.32530212402344,137.18010386267264,129.12800176904156,130.89338830091629,41801000
2024-09-01,137.7068634033203,139.45147455225742,126.87443113275003,132.67012929534948,43156200
2024-10-01,129.2794647216797,138.1307075430048,129.141472607851,137.78571973842688,33715400
2024-11-01,136.94790649414062,137.97298854971288,129.2893070996804,130.30453794779928,40128200
2024-12-01,132.2364501953125,137.59845520626322,128.2740837653065,135.95238602443544,32051500
