Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Date,,,,,
2019-01-01,53.88784408569336,54.04227091580677,49.46092479118034,49.52710531390578,269226500
2019-02-01,58.116207122802734,58.64567366357681,53.48338611186926,55.09384029456726,245067300
2019-03-01,60.077491760253906,60.969729434108565,57.89150208478857,59.02167018318506,272454400
2019-04-01,59.69084548950195,62.077586424805915,59.15550066799298,60.397205446157265,219523400
2019-05-01,52.619834899902344,59.675968091034605,52.51574071989916,59.43803772635486,250094000
2019-06-01,57.630035400390625,58.47986214883402,53.373402444334005,53.46364547055415,218953600
2019-07-01,55.92286682128906,58.60770565731652,55.787496554862045,58.006058753700856,186899500
2019-08-01,51.50079345703125,55.85519231405952,50.03428092680127,55.456603582648725,277599800
2019-09-01,53.76293182373047,57.24256048685901,51.493937121444326,51.691904505715016,215355500
2019-10-01,51.44826126098633,53.99136319228292,50.488886991532965,53.93044924934895,237608200
2019-11-01,51.874656677246094,55.6740817794168,51.25791886783204,52.072624123246975,249330500
2019-12-01,53.77171325683594,54.35736269304792,52.030180024461096,52.78536002477094,286029400
2020-01-01,47.8690071105957,54.99696116713558,47.668655183419034,54.12619148425661,359133900
2020-02-01,39.63911819458008,48.55483743365997,36.99599628295325,47.2987788117702,479874900
2020-03-01,29.67933464050293,42.32646732689632,23.53554794338832,41.10708883574412,1171277200
2020-04-01,36.32337951660156,37.269177984548655,28.405241715116016,28.81170122619822,791507100
2020-05-01,35.54173278808594,36.85490895539322,31.422424606109367,35.66679704298344,477169600
2020-06-01,35.63325119018555,44.11128698100842,34.390229739511284,36.11133472682434,584980000
2020-07-01,33.529685974121094,36.15915207009978,32.59741892579404,35.44999335447328,447137800
2020-08-01,31.824508666992188,36.98782385689554,31.322521843232664,33.50577394041128,449216800
2020-09-01,27.894067764282227,32.52547156999489,27.43092428416484,32.297964884674585,590803600
2020-10-01,26.504638671875,29.210355967975687,25.27772385832927,27.45529718926422,630433400
2020-11-01,30.981670379638672,34.19115420362537,26.43151511666195,26.92715732258609,703960200
2020-12-01,34.30043411254883,37.00485933245381,31.903896413482943,32.4198166435455,603794500
2021-01-01,37.312740325927734,42.505237236491354,34.117358344271665,34.49181779023266,594784100
2021-02-01,45.242950439453125,47.63948801808266,36.85507367574035,37.92852316322647,543959000
2021-03-01,47.24681854248047,52.93369813471602,46.07897584294105,47.788425815242526,790785000
2021-04-01,48.4400520324707,50.335677642042235,45.95203898108596,47.66148909307813,457851400
2021-05-01,49.396324157714844,54.17770369410236,48.86318129121215,49.06628241324152,521302100
2021-06-01,54.15989303588867,55.74828423066553,51.043208447073475,51.043208447073475,526456700
2021-07-01,49.429054260253906,55.31039780819262,46.879039456200445,55.23312780832462,435901400
2021-08-01,46.81035232543945,50.708353804333235,44.732561706741095,49.41188037411248,406363800
2021-09-01,51.26667785644531,52.7135101900149,46.1591844003394,47.49271297077095,482908500
2021-10-01,56.19114303588867,57.472375350010836,51.780917263516834,51.780917263516834,435214600
2021-11-01,52.15570068359375,57.8558699749154,51.894225577084086,56.71409456736137,416061500
2021-12-01,54.04908752441406,55.95701403896933,51.19603094849928,53.792933266588186,433112300
2022-01-01,67.09542083740234,67.5017377480067,54.066754838458365,54.09325611142457,608287500
2022-02-01,69.26834106445312,73.38451972506957,65.39065702855463,67.52824007440884,628643600
2022-03-01,73.76044464111328,81.72682825971873,68.09824619527926,70.34883441574894,853500100
2022-04-01,76.13606262207031,80.19963232622567,70.81323724350267,73.22458195588702,505627700
2022-05-01,85.73678588867188,89.11267074283873,74.48383410353321,75.92171199530762,659837300
2022-06-01,77.26780700683594,95.24944442161436,75.35505637343667,87.53529226818809,660217900
2022-07-01,87.4541015625,87.9864197250187,72.80172956124822,78.26027606340651,427905800
