Price,Close,High,Low,Open,Volume
Ticker,HRL,HRL,HRL,HRL,HRL
Date,,,,,
2019-01-01,35.8634147644043,37.24473340319881,34.82107109565791,35.804094629551614,64502100
2019-02-01,36.924034118652344,37.42645998252478,34.94839420441993,36.021369766201396,58380100
2019-03-01,38.11623764038086,38.17585047560516,35.9191906968853,36.88997910785861,46939100
2019-04-01,34.011661529541016,38.090677440076405,33.023841711287034,38.048099643729124,64219200
2019-05-01,33.79924774169922,35.160119020060336,31.668070734086246,34.252870412827676,78801700
2019-06-01,34.69794464111328,36.18719841983252,33.722225972646896,33.799256565682484,53707000
2019-07-01,35.083099365234375,35.93043266613155,34.2871176189511,34.86056507865154,39341700
2019-08-01,36.65639114379883,37.0693235708588,34.548712547636214,35.41759058092371,66288900
2019-09-01,37.61989974975586,38.480176450957764,36.286471519231945,36.4929360897711,44343600
2019-10-01,35.176719665527344,37.84357985393475,34.61754168531785,37.66291922240345,47928800
2019-11-01,38.506019592285156,39.09403005246132,35.19414034909868,35.34114131481854,47143100
2019-12-01,39.007568359375,39.638814350525834,38.17743691610671,38.42820352177273,46606000
2020-01-01,40.866703033447266,41.51524362514509,38.056360469423346,39.03349588453619,50240500
2020-02-01,36.16176986694336,42.4726962158278,34.892631577635676,41.21224920093361,47239700
2020-03-01,40.542911529541016,44.79365799670388,33.910354447141984,36.387785668553995,94317100
2020-04-01,40.72544860839844,44.1851589062245,39.37807579456933,39.83879285128277,63721200
2020-05-01,42.656436920166016,43.145634127576514,39.223305570018304,40.752053507988194,47899000
2020-06-01,42.167240142822266,43.058282277490235,40.123085441503136,42.787474276077326,45361300
2020-07-01,44.429786682128906,44.7005913466003,40.89182757859005,42.25459513504296,35243300
2020-08-01,44.75644302368164,46.50350849129782,44.080442985910814,44.80911952562663,29218600
2020-09-01,42.92158508300781,45.97675174910825,41.61348381727483,44.82667663412228,33272300
2020-10-01,42.74599838256836,44.861789150386485,42.40360951936618,43.07960950397261,37037300
2020-11-01,41.61244583129883,46.313468559191264,41.02150854705021,43.349973778603825,42902900
2020-12-01,41.10971450805664,42.49444393064381,40.46585970480906,41.81530858253769,36343000
2021-01-01,41.330223083496094,44.79645840606333,38.32262486385167,41.18028241305077,65249400
2021-02-01,41.118370056152344,45.09985711288363,40.772540002354106,41.37552695147151,59233300
2021-03-01,42.368690490722656,43.42391959100033,41.03857250495951,41.13611503180854,43520000
2021-04-01,40.96763229370117,42.82093004978442,40.666138765540964,42.33322082611299,39464000
2021-05-01,43.26709747314453,44.568496762537066,40.575159860650515,41.22585950534678,49896600
2021-06-01,42.56291961669922,44.40805533643524,42.06375116776463,43.4721174699514,39296300
2021-07-01,41.34174346923828,43.57016857257767,41.26152002950579,42.54509166491881,33575000
2021-08-01,40.80233383178711,42.253799266504814,39.87948559193505,41.62662174701068,31582200
2021-09-01,36.734657287597656,40.99945989811137,36.34043292761795,40.847147106020515,63247800
2021-10-01,37.917327880859375,38.60722296677564,36.26874825917665,36.81528874398325,43593500
2021-11-01,37.30619430541992,39.38776953705549,37.171025564736425,38.14423224769633,39621000
2021-12-01,43.98345947265625,44.72237408708253,37.45037051127691,37.459380155972205,52583800
